zipcode,rate
29481,
29446,196.64
29488,196.64
29929,196.64
29945,
29081,
29082,
29501,
29540,195.84
29532,195.84
29506,
29551,195.84
29550,
29593,
29069,
29079,195.84
29101,
29161,
29536,228.9
29525,
29543,228.9
29547,228.9
29563,228.9
29565,
29574,
29567,228.9
29571,
29581,
29592,
29414,
29418,
29420,
29432,
29426,
29477,
29472,
29018,
29437,237.91
29456,
29471,
29447,237.91
29448,237.91
29470,
29484,237.91
29485,
29483,
29832,
29848,
29835,
29821,
29824,
29838,
29845,
29841,
29847,
29860,
29129,
29138,
29016,
29014,
29180,
29015,268.93
29031,
29045,
29847,
29055,
29065,268.93
29130,
29132,268.93
29502,246.01
29501,
29541,246.01
29506,
29505,246.01
29504,246.01
29503,246.01
29530,246.01
29554,
29560,
29555,
29583,246.01
29591,246.01
29114,
29161,
29440,
29510,
29442,239.76
29576,
29554,
29585,239.76
29662,266.79
29690,266.79
29652,266.79
29688,266.79
29687,266.79
29627,
29654,
29644,
29645,
29635,
29636,266.79
29651,
29356,
29650,
29661,
29322,
29680,266.79
29681,
29683,266.79
29613,266.79
29606,266.79
29601,266.79
29602,266.79
29605,266.79
29604,266.79
29603,266.79
29609,266.79
29608,266.79
29616,266.79
29607,266.79
29612,266.79
29610,266.79
29611,
29617,266.79
29614,266.79
29615,266.79
29669,
29673,
29653,
29824,
29819,
29848,
29648,236.32
29647,236.32
29646,
29638,
29649,
29695,236.32
29138,
29692,
29666,
29827,
29923,226.87
29924,226.87
29939,226.87
29944,
29922,
29913,226.87
29911,226.87
29916,
29918,226.87
29921,226.87
29945,
29932,
29933,226.87
29934,
29511,234.5
29527,234.5
29526,234.5
29528,234.5
29576,
29575,234.5
29545,234.5
29544,234.5
29572,234.5
29566,234.5
29568,234.5
29569,234.5
29582,234.5
29598,234.5
29577,234.5
29579,234.5
29578,234.5
29581,
29597,234.5
29588,234.5
29587,234.5
29943,226.87
29944,
29916,
29909,
29912,226.87
29922,
29936,
29927,226.87
29945,
29934,
29175,268.48
29718,
29010,
29021,268.48
29020,
29032,
29009,
29045,
29074,268.48
29058,
29067,
29078,
29128,
29130,
29720,282.19
29744,282.19
29715,
29721,282.19
29707,282.19
29058,
29722,282.19
29067,
29325,247.51
29178,
29355,
29384,247.51
29388,
29351,247.51
29332,
29654,
29644,
29645,
29037,
29370,247.51
29335,
29360,247.51
29681,
29692,
29010,
29009,
29020,
29032,
29046,279.55
29040,
29550,
29069,
29080,
29104,
29128,
29150,
29153,
29170,268.93
29172,268.93
29171,268.93
29006,
29036,
29033,268.93
29228,268.93
29210,
29212,
29169,268.93
29054,268.93
29053,
29063,
29072,268.93
29073,268.93
29071,268.93
29070,
29075,
29112,
29123,268.93
29160,
29821,
29848,
29835,
29819,
29845,
29628,
29844,287.84
29838,
29840,287.84
29620,
29899,287.84
29519,280.92
29574,
29546,280.92
29565,
29571,
29581,
29589,280.92
29592,
29516,289.57
29512,289.57
29525,
29565,
29570,289.57
29596,289.57
29594,289.57
29178,
29332,
29037,
29036,
29355,
29075,
29108,268.93
29122,268.93
29127,
29126,268.93
29145,268.93
29686,288.39
29678,288.39
29691,288.39
29689,
29672,288.39
29643,
29658,288.39
29679,288.39
29664,288.39
29696,288.39
29676,288.39
29693,288.39
29675,288.39
29665,288.39
29477,
29432,
29047,
29018,
29048,237.91
29030,
29039,237.91
29038,237.91
29436,
29471,
29059,
29112,
29107,237.91
29160,
29118,
29113,237.91
29117,237.91
29116,237.91
29115,237.91
29133,237.91
29137,
29135,
29142,237.91
29146,
29163,237.91
29671,288.39
29685,288.39
29632,288.39
29631,
29630,
29633,288.39
29634,288.39
29661,
29642,
29657,
29641,288.39
29635,
29640,288.39
29682,288.39
29611,
29670,
29667,288.39
29177,263.91
29052,263.91
29230,263.91
29229,263.91
29202,263.91
29201,263.91
29180,
29002,263.91
29204,263.91
29016,
29203,263.91
29036,
29211,263.91
29207,263.91
29206,263.91
29044,263.91
29045,
29210,
29205,263.91
29208,263.91
29209,263.91
29227,263.91
29221,263.91
29214,263.91
29212,
29217,263.91
29216,263.91
29215,263.91
29220,263.91
29218,263.91
29219,263.91
29222,263.91
29226,263.91
29225,263.91
29224,263.91
29223,263.91
29292,263.91
29240,263.91
29250,263.91
29260,263.91
29290,263.91
29061,263.91
29063,
29078,
29075,
29130,
29147,263.91
29848,
29832,
29006,
29037,
29824,
29666,
29070,
29105,
29127,
29129,
29138,
29166,269.56
29348,265.63
29374,
29373,265.63
29386,265.63
29377,265.63
29376,265.63
29375,265.63
29385,265.63
29378,265.63
29388,
29346,265.63
29324,265.63
29349,265.63
29330,
29329,265.63
29331,265.63
29333,265.63
29334,265.63
29651,
29650,
29336,265.63
29372,
29338,265.63
29335,
29369,265.63
29356,
29368,265.63
29365,265.63
29302,
29301,265.63
29323,
29306,265.63
29303,265.63
29305,265.63
29304,265.63
29316,265.63
29307,
29319,265.63
29320,265.63
29322,
29001,
29051,
29040,
29168,266.96
29062,266.96
29080,
29102,
29104,
29114,
29125,
29128,
29150,
29154,266.96
29153,
29151,266.96
29152,266.96
29162,
29374,
29379,266.28
29395,266.28
29353,266.28
29178,
29372,
29031,
29335,
29364,266.28
29302,
29321,266.28
29510,
29518,
29440,
29560,
29554,
29556,290.68
29555,
29564,290.68
29580,290.68
29590,290.68
29056,
29111,
29733,269.81
29743,
29710,269.81
29742,269.81
29734,269.81
29726,269.81
29745,269.81
29717,269.81
29716,269.81
29715,
29732,269.81
29731,269.81
29708,269.81
29703,269.81
29702,
29704,269.81
29706,
29730,
57383,
57368,166.13
57369,
57363,
57266,
57375,
57382,
57328,
57359,
57385,
57399,195.66
57386,195.66
57350,
57381,
57353,
57322,
57348,
57382,
57312,
57384,195.66
57324,195.66
57379,
57314,
57574,166.13
57560,
57750,
57551,166.13
57714,
57376,
57059,
57063,
57062,166.13
57066,166.13
57040,
57315,
57234,
57007,195.66
57002,
57061,195.66
57026,
57006,
57071,
57276,195.66
57213,
57268,
57220,
57212,
58436,
57401,195.66
57402,195.66
57422,
57421,
57426,195.66
58439,
57460,
57427,195.66
57432,
57433,195.66
57434,
57449,195.66
57439,195.66
57474,
57461,
57451,
57441,
57445,
57481,
57479,195.66
57446,
57370,
57341,
57355,
57383,
57326,166.13
57325,
57371,
57341,
57370,
57339,166.13
57362,
57355,
57325,
57793,
57762,166.13
57783,
57717,
57788,
57760,
57472,
57631,
57437,
57632,
57452,
57648,
57646,195.66
57329,166.13
57367,166.13
57369,
57380,166.13
57361,166.13
57313,
57342,
57330,
57315,
57356,166.13
57376,
57272,
57271,
57278,195.66
57225,
57274,
57353,
57217,195.66
57434,
57243,
57258,
57322,
57236,195.66
57221,
57010,
57072,
57031,
57004,
57073,
57037,
57069,183.94
57014,
57243,
57263,
57256,
57272,
57264,
57241,
57265,
57242,
57245,195.66
57235,
57238,
57201,
57658,166.13
57638,
57601,
57657,
57633,
57621,166.13
57639,166.13
57641,
58568,
57630,
57644,
57642,
57645,
57659,166.13
57660,
57634,166.13
82701,
57738,166.13
57744,
57747,
57773,166.13
57735,
57722,
57730,
57363,
57334,
57301,
57375,
57328,
57359,
57331,
57256,
57239,195.66
57468,195.66
57422,
57454,
57434,
57232,
57273,
57261,
57235,
57219,195.66
57445,
57274,
57213,
57223,
57218,195.66
56220,
57226,
57225,
56257,
57265,
57259,
56136,
57268,
57234,
57238,
57237,195.66
57652,166.13
57601,
57633,
57657,
57656,166.13
57625,166.13
57623,
57630,
57636,166.13
57442,
57661,166.13
57369,
57375,
57328,
57313,
57364,166.13
57330,
57331,
57366,
57344,166.13
57342,
57471,
57460,
57428,
57435,
57475,
57451,
57456,
57466,
57448,
57481,
57766,166.13
57735,
57763,166.13
57747,
57782,166.13
57722,
57460,
57424,
57469,
57470,
57473,
57465,
57435,
57438,195.66
57466,
57345,
57467,
57263,
57266,
57279,
57251,
57252,
56257,
57227,
57264,
57256,
57273,
57265,
57216,
57246,195.66
57259,
57238,
57269,195.66
68777,166.13
57533,
68719,166.13
57571,166.13
57538,166.13
57523,166.13
57335,166.13
57529,
57317,166.13
57567,
57537,
57553,166.13
57775,
57552,
57543,
57567,
57226,
57271,
57223,
57233,
57241,
57242,
57238,
57221,
57234,
57201,
57248,
57220,
57212,
57476,
57371,
57469,
57470,
57381,
57373,166.13
57382,
57362,
57345,
57467,
57319,
57321,
57334,
57332,
57311,
57374,
57340,
57301,
57366,
57717,
58653,
57651,
57650,166.13
58649,
57720,166.13
57755,166.13
57776,166.13
57760,
58623,
57649,
57724,
57522,
57536,
57501,
69216,
57334,
69212,166.13
57354,166.13
57052,166.13
57059,
57319,
57332,
57311,
57366,
57331,
57045,
57029,
57330,
57043,
57376,
57536,
57371,
57564,
57345,
57346,166.13
57540,166.13
57567,
57577,166.13
57521,
57775,
57560,
57752,
57750,
57543,
57714,
57547,166.13
57552,
57790,
57379,
57382,
57312,
57359,
57385,
57358,166.13
57355,
57576,
57559,
57562,166.13
57531,
57552,
57051,
57221,
57249,195.66
57323,
57214,195.66
57054,
57231,195.66
57233,
57353,
57248,
57212,
57017,
57076,
57048,
57051,
57071,
57016,
57054,
57075,
57057,
57042,
57018,
57050,183.94
57212,
57058,
57754,166.13
57793,
57799,166.13
57717,
57783,
57779,166.13
57785,
57732,166.13
57759,166.13
57108,
57039,
57004,
57001,
57027,183.94
57014,
57032,183.94
57034,
57106,
57077,183.94
57013,183.94
57021,
57064,
57569,166.13
57568,166.13
57576,
57532,
57534,
57365,166.13
57544,166.13
57548,166.13
57533,
57012,183.94
57321,
57053,
57332,
57319,
57374,
57035,
57047,
57048,
57058,
57042,
57043,
57448,
57471,
57457,
58413,
58439,
57428,
57437,
57456,
57481,
57454,
57430,
57421,
57432,
57232,
57261,
58043,
57270,
57262,
58053,
57247,195.66
57719,
57741,166.13
57793,
57761,
57737,166.13
57767,
57626,
57769,166.13
57748,166.13
57718,
57702,
57792,166.13
57706,166.13
57760,
57785,
57787,166.13
57701,
57758,
57788,
57791,
57566,
57559,
57521,
57585,166.13
57580,
57579,166.13
57552,
57560,
57051,
57349,166.13
57058,
57054,
57321,
57337,
57340,
57076,
57323,
57055,183.94
57015,
57186,183.94
57107,183.94
57022,
57053,
57106,
57068,
57110,183.94
57035,
57109,183.94
57016,
57033,183.94
57118,183.94
57108,
57003,183.94
57005,
57117,183.94
57197,183.94
57105,183.94
57020,183.94
57041,183.94
57104,183.94
57103,183.94
57042,
57193,183.94
57101,183.94
57018,
57030,
57198,183.94
57048,
57024,183.94
57006,
57071,
57022,
57075,
57002,
57026,
56164,
57017,
57057,
56144,
57065,183.94
57028,183.94
82701,
57775,
57703,166.13
57761,
57767,
57702,
57718,
57744,
57745,166.13
57751,166.13
57701,
57709,166.13
57719,
57780,
57790,
57791,
57725,166.13
57730,
57651,
58639,
57620,166.13
57640,166.13
57638,
57644,
57626,
58649,
57649,
57758,
57450,
57475,
57473,
57466,
57442,
57455,195.66
57279,
56219,
57251,
57224,195.66
57255,
57252,
57273,
57227,
57256,
57257,195.66
57216,
58041,
57270,
57266,
57262,
57260,
58053,
57312,
57385,
57350,
57359,
57337,
57323,
57363,
57314,
69343,166.13
57794,166.13
57764,166.13
57770,166.13
57752,
57744,
57772,166.13
57716,166.13
57756,166.13
57780,
57722,
57258,
57440,195.66
57465,
57429,195.66
57424,
57469,
57322,
57348,
57434,
57461,
57460,
57474,
57436,195.66
57477,195.66
57476,
57552,
57532,
57537,
57531,
57522,
57536,
57520,166.13
57564,
57501,
57442,
69201,166.13
57570,166.13
69216,
57572,166.13
57555,166.13
57580,
57560,
57563,166.13
57566,
57534,
57580,
57584,166.13
57528,166.13
57529,
57541,166.13
57533,
57053,
57319,
57014,
57047,
57015,
57036,183.94
57073,
57037,
57045,
57039,
57021,
57070,
57064,
57029,
57043,
57004,
57001,
57025,183.94
57034,
57010,
57038,183.94
51023,
57049,183.94
51001,
57420,195.66
57601,
57428,
57472,
57450,
57452,
57631,
57063,
57045,
57031,
57072,
57059,
57037,
57067,166.13
57046,166.13
57078,166.13
57040,
57070,
57644,
57623,
57622,166.13
57626,
57633,
37938,
37931,
37830,
37828,183.94
37849,
37840,
37717,183.94
37769,
37716,183.94
37705,
37831,183.94
37754,
37710,183.94
37180,
37388,
37161,237.91
37183,
37060,
37091,
37160,
37162,237.91
37018,
37144,
37153,
37360,
37020,
37034,
38380,
38221,183.94
38387,
38317,
38341,
38318,
38333,183.94
38320,183.94
37327,
37332,
37321,
37338,
37367,
37379,
37381,
37882,183.94
37878,183.94
37777,183.94
37865,
37737,
37802,183.94
37803,
37801,
37920,
37701,183.94
37804,183.94
37853,
37886,183.94
37742,
37311,195.66
37312,195.66
37310,195.66
37320,195.66
37323,
37364,195.66
37336,
37353,
37362,
37769,
37847,
37756,
37729,183.94
37715,
37757,183.94
37762,183.94
37870,
37766,183.94
37819,183.94
37714,183.94
37026,
37095,
37190,
37110,
37357,
37118,
37016,
37166,
37149,
38348,183.94
38201,
38220,
38342,183.94
38235,183.94
38324,183.94
38387,
38341,
38258,183.94
38390,
38344,183.94
38318,
38305,
38317,
38321,183.94
37640,
37604,
37643,166.13
37601,
37644,166.13
37658,166.13
37687,166.13
37682,166.13
37694,
37146,
37082,
37080,
37209,
37032,
37043,
37036,
37015,
37187,
37062,
37035,
37143,
38044,
38347,183.94
38359,
38332,
38352,
38340,
38366,
38368,
38356,
38345,
38334,
38313,
38315,
37879,
37752,
37730,183.94
37715,
37773,183.94
37851,183.94
40965,
37870,
37707,183.94
37867,183.94
37869,
37825,
37824,183.94
37724,183.94
37150,
38568,
38562,
38551,
38575,209.35
38541,
38588,
37366,
37822,183.94
37821,
37722,
37727,183.94
37725,
37743,
37713,183.94
37818,
37753,183.94
37843,183.94
37742,
37342,237.91
37037,
37190,
37183,
37366,
37355,237.91
37330,
37360,
37357,
37018,
37349,237.91
37382,237.91
37388,
37389,237.91
37026,
38355,
38034,
38343,
38001,183.94
38337,183.94
38021,183.94
38040,
38336,183.94
38006,
38050,183.94
37337,
37723,209.35
37367,
38578,209.35
38572,209.35
38571,209.35
38574,
38555,209.35
38558,209.35
38557,209.35
37854,
38583,
37250,166.13
37070,166.13
37072,
37230,166.13
37189,166.13
37229,166.13
37064,
37115,166.13
37203,166.13
37116,166.13
37202,166.13
37228,166.13
37211,166.13
37201,166.13
37138,
37210,166.13
37080,
37208,166.13
37076,
37207,166.13
37204,166.13
37206,166.13
37205,166.13
37209,
37227,166.13
37219,166.13
37213,166.13
37212,166.13
37218,166.13
37215,
37214,166.13
37217,166.13
37216,166.13
37224,166.13
37220,166.13
37222,166.13
37221,
37236,166.13
37235,166.13
37234,166.13
37232,166.13
37122,
37244,166.13
37246,166.13
37013,166.13
37015,
37011,166.13
37135,
37243,166.13
37238,166.13
37027,
37240,166.13
37143,
37241,166.13
37086,
37242,166.13
38380,
38329,
38374,
38328,
38341,
38363,
38311,183.94
37095,
38569,
37059,209.35
38567,
37012,
38581,
37166,
38582,
38583,
38544,
37051,
37029,237.91
37181,
37036,
37025,
37101,
37052,
37055,
37062,
37056,237.91
37187,
37165,237.91
38047,183.94
38059,
38030,183.94
38080,
38240,
38034,
38007,183.94
38070,183.94
38259,
38025,183.94
38024,183.94
38040,
38042,
38076,165.5
38066,165.5
38046,165.5
38069,
38060,165.5
38028,
38068,
38045,165.5
38048,165.5
38002,
38010,165.5
38075,
38057,165.5
38017,
38049,
38039,
38036,165.5
37726,
38549,
38565,209.35
38504,209.35
38574,
38553,209.35
38556,209.35
38577,
38589,
37352,
37318,195.66
37383,195.66
37324,
37366,
37328,
37388,
37330,
37335,
37398,
37375,
37376,195.66
37345,195.66
37306,195.66
38358,183.94
38389,183.94
38220,
38369,183.94
38382,183.94
38059,
38233,
38331,183.94
38338,183.94
38343,
38259,
38330,183.94
38346,183.94
38355,
38316,183.94
37144,
38464,
37047,
38449,
38455,237.91
38460,237.91
38483,
38459,
38468,
38472,
38473,237.91
38474,
38478,237.91
38477,237.91
38456,
37708,183.94
37888,
37709,
37861,183.94
37879,
37779,
37806,
37881,
37848,
37811,
37656,
37809,166.13
37681,
37818,
37616,166.13
37810,166.13
37641,
37711,
37743,
37744,166.13
37745,
37313,195.66
37365,
37110,
37357,
37356,
37366,
37324,
37301,195.66
37305,195.66
37387,
37339,195.66
37891,
37711,
37890,
37778,183.94
37860,183.94
37877,
37815,183.94
37813,
37816,183.94
37814,183.94
37315,195.66
37412,195.66
37384,195.66
37404,195.66
37422,195.66
37401,195.66
37302,195.66
37377,
37411,195.66
37353,
37410,195.66
37409,195.66
37403,195.66
37402,195.66
37415,195.66
37414,195.66
37450,195.66
37408,195.66
37351,195.66
37363,195.66
37336,
37407,195.66
37424,195.66
37405,
37350,195.66
37416,195.66
37406,195.66
37338,
37304,195.66
37421,195.66
37379,
37308,
37343,195.66
37341,195.66
37419,
37373,195.66
37869,
37731,
37879,
37752,
37881,
37765,166.13
38044,
38381,183.94
38042,
38392,
38061,
38340,
38067,183.94
38008,183.94
38075,
38039,
38356,
38377,183.94
38052,183.94
38359,
38371,
38370,
38374,
38365,183.94
38372,183.94
38326,183.94
38327,183.94
38357,
38361,
38475,
38310,
38376,
37642,166.13
37857,166.13
37645,166.13
37873,166.13
37660,
37869,
37745,
37891,
37731,
37881,
37811,
37711,
38069,
38063,
38068,
38006,
38037,
38075,
38012,165.5
38388,183.94
38371,
38352,
38328,
38351,183.94
38368,
38341,
38390,
38370,
38329,
38374,
38345,
38363,
38313,
38201,
38224,
38223,183.94
38222,183.94
38229,
38236,183.94
38231,183.94
38251,183.94
38242,
38256,183.94
37140,237.91
38454,237.91
37078,
38476,
37025,
37137,237.91
37033,
37055,
37098,237.91
37101,
37185,
37181,
37051,
37050,
37061,
37101,
37178,
37175,
37185,
37078,
37134,237.91
37101,
37097,
37061,
38568,
37030,
38564,
37145,
38506,
37150,
38562,
38551,
38588,
38545,
38501,
37764,
37871,
37725,
37890,
37760,183.94
37876,
37813,
37877,
37820,
37821,
37691,166.13
37640,
37688,166.13
37680,166.13
37683,166.13
37934,183.94
37764,
37915,183.94
37754,
37871,
37779,
37901,183.94
37721,
37902,183.94
37803,
37914,183.94
37807,
37923,183.94
37806,
37950,183.94
37709,
37933,183.94
37830,
37940,183.94
37849,
37932,183.94
37853,
37922,183.94
37921,183.94
37939,183.94
37912,183.94
37909,183.94
37920,
37938,
37995,183.94
37931,
37930,183.94
37996,183.94
37997,183.94
37998,183.94
37929,183.94
37927,183.94
37918,183.94
37928,183.94
37924,183.94
37919,183.94
37917,183.94
37916,183.94
38080,
38079,183.94
38077,183.94
38063,
38041,165.5
38040,
38037,
38486,
38456,
38483,
38469,237.91
38468,
38457,237.91
38463,
38464,
38481,237.91
38474,
37096,
38485,
38483,
38462,237.91
38464,
38474,
37144,
38459,
37328,
38449,
37334,237.91
38453,237.91
37359,
38488,237.91
37335,
37047,
37348,237.91
37885,
37771,
37774,
37772,183.94
37737,
37801,
37742,
37846,
37874,
37309,
37303,195.66
37322,
37325,
37329,
37354,
37331,195.66
37370,195.66
37846,
37874,
37880,
37826,
37371,195.66
38332,
38357,
38367,183.94
38061,
38044,
38339,183.94
38393,183.94
38359,
38334,
38379,183.94
38310,
38375,183.94
38361,
38315,
38376,
37150,
38588,
37186,
37083,209.35
37022,
37145,
37074,
37057,
38308,183.94
38366,
38392,
38391,183.94
38006,
38301,183.94
38343,
38302,183.94
38355,
38356,
38362,183.94
38313,
38303,183.94
38378,183.94
38305,
38314,183.94
37374,195.66
37397,
37365,
37356,
37396,195.66
37375,
37377,
37387,
37405,
37340,195.66
37347,195.66
37419,
37380,195.66
38451,
37144,
38472,
37180,
37060,
37091,
37046,
37047,
37174,
37019,237.91
37034,
38472,
37091,
38482,237.91
37174,
38461,237.91
38483,
38402,237.91
38401,
38487,237.91
38451,
38474,
38476,
37336,
37322,
37826,
37308,
37880,
37314,183.94
37329,
37774,
37354,
37801,
37369,
37385,183.94
37846,
37874,
37885,
42223,
37191,166.13
37040,166.13
37050,
37044,166.13
37051,
37032,
37042,166.13
37043,
37041,166.13
37035,
37015,
37010,
37052,
37079,
37142,166.13
37171,166.13
37061,
37144,
37388,
37352,
37183,
37160,
37360,
37398,
37359,
37770,183.94
37829,183.94
37726,
37719,183.94
37733,183.94
37852,
37840,
37845,183.94
37854,
37872,
37887,183.94
37748,
38254,183.94
38080,
38232,183.94
38253,183.94
38233,
38240,
38261,
38257,
38260,183.94
38259,
38271,183.94
38281,183.94
38568,
38570,209.35
38541,
38506,
38573,
38543,
38542,209.35
38574,
38554,209.35
38580,209.35
38589,
38501,
37033,
38425,
37097,
37096,
38549,
42602,
38573,
38577,
38543,
37316,195.66
37317,195.66
37391,195.66
30555,
30559,
37323,
37325,
37326,195.66
37309,
37333,195.66
37362,
37361,195.66
37369,
37307,195.66
38564,
38506,
38503,209.35
38505,209.35
38502,209.35
38574,
38501,
38548,
38583,
38582,
38544,
38545,
37321,
37337,
37381,
37332,
37338,
37771,
37874,
37880,
37846,
37830,
37748,
37840,
37763,183.94
37774,
37854,
37072,
37073,166.13
37080,
37152,166.13
37188,
37148,
37146,
37032,
37048,
37049,
37010,
37141,166.13
37172,166.13
37133,166.13
37089,166.13
37180,
37063,166.13
37160,
37131,166.13
37132,166.13
37118,
37060,
37037,
37153,
37130,166.13
37046,
37020,
37122,
37127,166.13
37128,166.13
37014,
37129,166.13
37135,
37085,
37149,
37167,166.13
37086,
37756,
37892,183.94
37852,
37872,
37732,183.94
37847,
37755,183.94
37841,183.94
37365,
37110,
37327,
37377,
37397,
37379,
37338,
37863,183.94
37871,
37862,183.94
37722,
37864,183.94
37876,
37865,
37920,
37820,
37868,183.94
37725,
37738,183.94
37764,
38387,
38168,165.5
38173,165.5
38174,165.5
38175,165.5
38177,165.5
38181,165.5
38182,165.5
38183,165.5
38184,165.5
38186,165.5
38187,165.5
38188,165.5
38190,165.5
38193,165.5
38194,165.5
38197,165.5
38157,165.5
38136,165.5
37501,165.5
38054,165.5
38133,165.5
38124,165.5
38128,165.5
38125,165.5
38107,165.5
38018,165.5
38152,165.5
38148,165.5
38106,165.5
38028,
38104,165.5
38147,165.5
38135,165.5
38103,165.5
38145,165.5
38101,165.5
37544,165.5
38023,
38141,165.5
38088,165.5
38151,165.5
38134,165.5
38127,165.5
38126,165.5
38029,165.5
38150,165.5
38105,165.5
38167,165.5
38159,165.5
38111,165.5
38055,165.5
38139,165.5
38132,165.5
38109,165.5
38108,165.5
38053,
38027,165.5
38017,
38166,165.5
38138,165.5
38114,165.5
38113,165.5
38058,
38112,165.5
38163,165.5
38137,165.5
38130,165.5
38116,165.5
38115,165.5
38016,165.5
38002,
38004,
38011,
38014,165.5
38083,165.5
38161,165.5
38131,165.5
38122,165.5
38119,165.5
38117,165.5
38118,165.5
38120,165.5
38563,209.35
37030,
38567,
37184,
38569,
37151,209.35
38560,209.35
37145,
38548,
37057,
38552,209.35
37090,
38547,209.35
37012,
37087,
37023,237.91
37050,
37058,237.91
37079,
37028,237.91
37178,
37175,
37625,166.13
37621,166.13
37656,
37663,
37662,166.13
37659,
37660,
37664,166.13
37669,166.13
37665,166.13
37686,
37620,166.13
37694,
37699,166.13
37618,166.13
37615,
37617,166.13
37072,
37188,
37022,
37031,
37077,166.13
37075,166.13
37119,166.13
37048,
37148,
37186,
37049,
37066,166.13
72395,
38019,165.5
72338,
38058,
38023,
38053,
38071,165.5
38069,
38011,
38049,
38015,165.5
38004,
37022,
37031,
37074,
37057,
37087,
37601,
37650,
37657,166.13
37692,166.13
37888,
37866,183.94
37848,
37721,
37779,
37870,
37705,
37938,
37825,
37709,
37754,
37807,
38559,
37367,
38583,
37110,
38581,
37327,
38585,209.35
37357,
38550,209.35
37394,209.35
38581,
37190,
37110,
37378,209.35
37111,209.35
37166,
37641,
37602,166.13
37650,
37601,
37656,
37690,166.13
37659,
37663,
37681,
37686,
37684,166.13
37605,166.13
37694,
37604,
37615,
37614,166.13
38485,
37096,
38463,
38425,
38471,237.91
38450,237.91
38486,
38452,237.91
38464,
38475,
38201,
38226,183.94
38224,
38225,183.94
38229,
38230,183.94
38237,183.94
38241,183.94
38238,183.94
38242,
38255,183.94
38257,
38261,
38506,
38559,
38579,209.35
38583,
38587,209.35
37064,
37082,
37024,166.13
37060,
37025,
37215,
37221,
37179,166.13
37069,166.13
37027,
37046,
37014,
37062,
37065,166.13
37068,166.13
37067,166.13
38401,
37135,
37174,
38476,
37071,166.13
37088,166.13
37138,
37184,
37121,166.13
37076,
37136,166.13
37090,
37122,
37087,
37118,
37012,
37016,
37095,
37085,
75884,234.5
75882,234.5
75880,234.5
75763,
75886,234.5
75779,234.5
75752,
75832,234.5
75751,
75853,
75148,
75844,
75839,
75803,
75861,234.5
75801,234.5
75802,234.5
79714,234.5
75980,
75903,234.5
75902,234.5
75901,234.5
75904,
75915,234.5
75969,
75941,
75949,234.5
78390,
78382,209.35
78381,209.35
78358,209.35
78336,
76389,
76370,226.87
76360,
76308,
76305,
76374,
76310,
76351,226.87
76366,226.87
76302,
76380,
76379,226.87
79039,
79226,
79042,
79094,
79118,
79019,
79068,
78021,
78052,
78026,226.84
78008,226.84
78064,
78050,226.84
78002,
78062,226.84
78012,226.84
78065,226.84
78264,
78069,
78011,226.84
78073,
78005,
78113,
78944,235.92
77485,
78950,
78954,
77418,235.92
77473,235.92
78933,
77452,235.92
78940,
78931,235.92
77833,
77474,
77426,
79031,
79344,234.5
79371,
79346,
79325,
79324,
79347,
78883,226.84
78003,
78055,226.84
78063,226.84
78885,226.84
78023,
78659,
78616,
78953,
78612,
78617,
78957,
78959,
78650,
78653,
78941,
78621,
78602,195.66
78662,
76374,
76380,
78145,234.5
78119,
78162,234.5
78389,234.5
78102,
78104,234.5
78391,234.5
78142,234.5
78146,234.5
78125,234.5
76528,
76503,235.65
76539,
76547,235.65
76548,235.65
76549,
76554,235.65
76557,
76527,
76564,235.65
76559,235.65
76534,
76502,235.65
76533,235.65
76501,235.65
76571,235.65
76570,
76569,
76519,
76544,
76504,235.65
76579,
76540,235.65
76508,235.65
76543,235.65
76505,235.65
76542,235.65
76511,
76541,235.65
76513,235.65
78236,226.84
78009,
78052,
78006,
78235,226.84
78109,226.84
78234,226.84
78225,226.84
78233,226.84
78214,226.84
78203,226.84
78211,226.84
78108,
78015,
78238,226.84
78243,226.84
78244,226.84
78237,226.84
78224,226.84
78295,226.84
78242,226.84
78213,226.84
78298,226.84
78291,226.84
78292,226.84
78212,226.84
78296,226.84
78002,
78239,226.84
78293,226.84
78240,226.84
78150,226.84
78148,226.84
78201,226.84
78297,226.84
78202,226.84
78241,226.84
78289,226.84
78216,226.84
78073,
78206,226.84
78245,226.84
78294,226.84
78112,
78232,226.84
78252,226.84
78246,226.84
78226,226.84
78054,226.84
78039,
78101,
78251,226.84
78248,226.84
78247,226.84
78249,226.84
78250,226.84
78264,
78210,226.84
78215,226.84
78253,
78223,
78256,226.84
78205,226.84
78255,226.84
78254,
78257,226.84
78299,226.84
78263,226.84
78218,226.84
78258,226.84
78217,226.84
78260,226.84
78124,
78259,226.84
78261,226.84
78204,226.84
78219,226.84
78228,226.84
78207,226.84
78231,226.84
78266,
78265,226.84
78023,
78288,226.84
78285,226.84
78209,226.84
78269,226.84
78280,226.84
78227,226.84
78268,226.84
78279,226.84
78270,226.84
78222,226.84
78278,226.84
78069,
78208,226.84
78230,226.84
78221,226.84
78284,226.84
78283,226.84
78229,226.84
78220,226.84
78152,226.84
78154,
78671,
78669,
78676,
78606,
78654,
78663,
78635,234.5
78643,
78636,234.5
78070,
79738,234.5
79511,
79549,
79351,
79720,
79517,
79713,
79527,
79331,
76457,
76633,
76665,234.5
76637,
76652,234.5
76528,
76043,
76689,
76644,234.5
76634,
76671,234.5
76690,
76649,
